Date,Open,High,Low,Close,Adj Close,Volume
9/8/1989,27.69479,27.814293,27.485661,27.724665,12.289126,4909506
9/11/1989,27.69479,27.814293,27.575287,27.784416,12.31561,3960574
9/12/1989,27.754541,28.023422,27.754541,27.933796,12.381826,4515373
9/13/1989,27.963671,28.083174,27.575287,27.575287,12.22291,6974728
9/14/1989,27.575287,27.69479,27.485661,27.664913,12.262641,4474788
9/15/1989,27.635038,27.784416,27.515535,27.605164,12.236156,8593099
9/18/1989,27.635038,27.754541,27.575287,27.754541,12.302365,3763090
9/19/1989,27.814293,27.844168,27.724665,27.724665,12.289126,4342992
9/20/1989,27.724665,27.814293,27.664913,27.724665,12.289126,4035050
9/21/1989,27.724665,28.023422,27.724665,27.754541,12.302365,4993604
9/22/1989,27.814293,27.933796,27.754541,27.844168,12.3421,3041768
9/25/1989,27.903919,28.1728,27.754541,27.784416,12.31561,4771852
9/26/1989,27.903919,28.142925,27.874044,28.083174,12.448032,5730825
9/27/1989,26.529636,26.888145,26.529636,26.649139,11.812388,23666796
9/28/1989,26.559511,26.589388,25.752869,26.051624,11.547539,16425129
9/29/1989,26.051624,26.141253,25.961998,26.111378,11.574024,9085556
10/2/1989,26.141253,26.230881,25.902246,25.961998,11.50781,6463862
10/3/1989,25.842495,25.872372,25.244982,25.334608,11.229717,12425643
10/4/1989,25.334608,25.872372,25.334608,25.872372,11.468082,12729820
10/5/1989,25.991875,26.081501,25.573614,25.693117,11.388628,7282252
10/6/1989,25.693117,25.842495,25.603489,25.693117,11.388628,5818689
10/9/1989,25.752869,26.111378,25.752869,26.111378,11.574024,3317912
10/10/1989,26.111378,26.141253,25.782743,25.872372,11.468082,4453868
10/11/1989,25.81262,25.872372,25.693117,25.752869,11.415112,4912434
10/12/1989,25.722992,25.752869,25.633366,25.722992,11.401868,4362238
10/13/1989,25.66324,25.81262,23.870699,24.378586,10.805949,10163773
10/16/1989,23.542065,25.752869,23.36281,24.617592,10.911897,22437537
10/17/1989,24.378586,24.587715,24.020077,24.438337,10.832439,12163306
10/18/1989,24.318834,24.617592,24.259083,24.318834,10.779467,6540847
10/19/1989,24.737095,25.185228,24.647467,24.886473,11.031077,9316094
10/20/1989,24.886473,25.005976,24.737095,24.916348,11.044317,8081814
10/23/1989,24.916348,25.035851,24.707218,24.737095,10.964865,6066800
10/24/1989,24.677341,24.976099,24.13958,24.617592,10.911897,8453772
10/25/1989,24.318834,24.557838,24.318834,24.348709,10.792708,4578551
10/26/1989,24.169455,24.318834,24.020077,24.079828,10.673532,7137486
10/27/1989,23.960325,24.109703,23.781071,23.870699,10.580832,8824474
10/30/1989,24.020077,24.079828,23.751196,23.781071,10.541105,4959714
10/31/1989,23.900574,24.229206,23.870699,23.960325,10.620557,7359656
11/1/1989,23.960325,23.990202,23.810946,23.900574,10.59407,7556722
11/2/1989,23.691444,23.810946,23.123804,23.392687,10.495947,11273788
11/3/1989,23.392687,23.631693,23.392687,23.542065,10.562971,4687754
11/6/1989,23.452438,23.452438,23.064054,23.093929,10.361899,8387246
11/7/1989,23.064054,23.36281,23.004301,23.273184,10.442328,6272234
11/8/1989,23.332935,23.422562,23.123804,23.123804,10.375309,6605699
11/9/1989,23.153681,23.303059,23.064054,23.273184,10.442328,6392734
11/10/1989,23.392687,23.571941,23.332935,23.452438,10.522762,5554678
11/13/1989,23.51219,23.631693,23.36281,23.482313,10.536161,5976426
11/14/1989,23.601816,23.721319,23.36281,23.422562,10.509359,7070542
11/15/1989,23.51219,23.542065,23.213432,23.392687,10.495947,5461375
11/16/1989,23.422562,23.482313,22.944551,23.213432,10.415526,7578479
11/17/1989,23.183556,23.840822,23.123804,23.691444,10.629999,9528223
11/20/1989,23.691444,23.751196,23.422562,23.601816,10.589782,5228745
11/21/1989,23.661568,23.840822,23.542065,23.781071,10.67021,4719134
11/22/1989,23.810946,24.020077,23.751196,23.930449,10.737243,4725410
11/24/1989,23.960325,24.079828,23.960325,23.990202,10.764044,2672739
11/27/1989,24.020077,24.079828,23.482313,23.751196,10.656802,5210754
11/28/1989,23.691444,23.751196,23.542065,23.631693,10.603185,4843817
11/29/1989,23.542065,23.571941,23.303059,23.36281,10.482548,4001996
11/30/1989,23.303059,23.452438,23.153681,23.332935,10.469138,4189439
12/1/1989,23.332935,23.452438,23.153681,23.213432,10.415526,6000693
12/4/1989,23.273184,23.781071,23.273184,23.721319,10.643407,8480550
12/5/1989,24.318834,24.348709,23.810946,23.810946,10.683622,9274673
12/6/1989,23.661568,23.721319,23.542065,23.571941,10.576376,5580619
12/7/1989,23.631693,23.721319,23.332935,23.422562,10.509359,5778941
12/8/1989,23.422562,23.452438,23.064054,23.153681,10.38871,5136278
12/11/1989,23.093929,23.123804,22.825048,22.974426,10.308284,7268445
12/12/1989,22.974426,23.183556,22.854923,23.183556,10.402114,8795186
12/13/1989,23.153681,23.273184,22.854923,22.914675,10.281475,5581038
12/14/1989,22.73542,22.825048,22.705545,22.73542,10.201047,5801116
12/15/1989,22.765297,22.765297,22.466539,22.705545,10.187637,12733167
12/18/1989,22.615917,22.765297,22.317162,22.376911,10.040185,8083070
12/19/1989,22.376911,22.765297,22.317162,22.645794,10.160826,9381365
12/20/1989,22.675669,22.73542,22.436663,22.615917,10.147421,6344199
12/21/1989,22.586042,22.795172,22.556166,22.73542,10.201047,7553794
12/22/1989,22.765297,22.884798,22.73542,22.795172,10.227851,4205338
12/26/1989,22.73542,22.825048,22.526291,22.586042,10.134018,2854325
12/27/1989,22.645794,22.795172,22.586042,22.645794,10.160826,4877289
12/28/1989,22.675669,22.73542,22.466539,22.496414,10.093809,4988583
12/29/1989,22.526291,22.615917,22.466539,22.496414,10.093809,6850882
1/2/1990,22.645794,23.452438,22.586042,23.422562,10.509359,7365514
1/3/1990,23.601816,23.781071,23.51219,23.631693,10.603185,9899344
1/4/1990,23.661568,23.990202,23.631693,23.900574,10.72383,10119841
1/5/1990,23.870699,24.288958,23.781071,23.840822,10.697021,7918220
1/8/1990,23.721319,24.109703,23.721319,23.990202,10.764044,4837959
1/9/1990,24.020077,24.199331,23.751196,23.751196,10.656802,7372208
1/10/1990,23.781071,23.900574,23.571941,23.661568,10.61659,6219098
1/11/1990,23.781071,23.990202,23.751196,23.870699,10.710421,6177258
1/12/1990,23.571941,23.721319,23.332935,23.392687,10.495947,5638777
1/15/1990,23.332935,23.51219,23.243307,23.452438,10.522762,4221238
1/16/1990,23.303059,23.990202,23.303059,23.930449,10.737243,8598538
1/17/1990,23.990202,24.109703,23.51219,23.631693,10.603185,9336596
1/18/1990,23.422562,23.810946,23.332935,23.781071,10.67021,7245014
1/19/1990,23.840822,23.870699,23.542065,23.571941,10.576376,6898161
1/22/1990,23.601816,23.691444,23.064054,23.093929,10.361899,7199409
1/23/1990,23.183556,23.482313,23.093929,23.123804,10.375309,6195249
1/24/1990,22.884798,23.392687,22.825048,23.303059,10.455737,10272138
1/25/1990,23.392687,23.392687,22.705545,22.914675,10.281475,7104850
1/26/1990,22.974426,23.243307,22.73542,23.153681,10.38871,7683498
1/29/1990,23.273184,23.36281,22.825048,23.243307,10.428924,5390666
1/30/1990,23.273184,23.332935,22.884798,23.243307,10.428924,9044553
1/31/1990,23.422562,23.571941,23.332935,23.571941,10.576376,8840792
2/1/1990,23.571941,23.840822,23.36281,23.36281,10.482548,7221166
2/2/1990,23.392687,23.601816,23.392687,23.51219,10.549563,6343362
2/5/1990,23.332935,23.870699,23.303059,23.810946,10.816664,5542963
2/6/1990,23.810946,24.229206,23.571941,24.13958,10.965946,11305168
2/7/1990,24.079828,24.796844,24.049952,24.647467,11.19667,12612250
2/8/1990,24.76697,24.826721,24.348709,24.557838,11.155952,8296872
2/9/1990,24.587715,24.677341,24.378586,24.498089,11.128815,5294434
2/12/1990,24.468212,24.468212,24.049952,24.169455,10.979528,4985654
2/13/1990,24.348709,24.677341,24.199331,24.677341,11.21024,7498146
2/14/1990,24.707218,24.916348,24.677341,24.796844,11.264528,6283113
2/15/1990,24.886473,25.005976,24.796844,24.796844,11.264528,5966384
2/16/1990,24.976099,24.976099,24.707218,24.737095,11.237386,9210658
2/20/1990,24.527964,24.647467,24.438337,24.587715,11.169526,5857182
2/21/1990,24.438337,25.125479,24.378586,25.065727,11.386675,8468834
2/22/1990,25.095602,25.215105,24.677341,24.677341,11.21024,9608138
2/23/1990,24.557838,24.826721,24.378586,24.527964,11.142379,6539174
2/26/1990,24.617592,24.886473,24.498089,24.856598,11.291669,5738356
2/27/1990,24.886473,25.215105,24.76697,24.796844,11.264528,7207777
2/28/1990,24.76697,25.005976,24.647467,24.826721,11.278096,6026215
3/1/1990,24.796844,24.946224,24.707218,24.856598,11.291669,4697377
3/2/1990,24.856598,25.185228,24.856598,25.065727,11.386675,5951740
3/5/1990,25.065727,25.304731,25.005976,25.095602,11.400243,5762623
3/6/1990,25.155354,25.274857,24.916348,25.274857,11.481669,5335437
3/7/1990,25.334608,25.39436,25.155354,25.215105,11.454529,6441686
3/8/1990,25.334608,25.66324,25.334608,25.573614,11.61739,7267190
3/9/1990,25.573614,25.66324,25.39436,25.454111,11.563109,7325347
3/12/1990,25.454111,25.752869,25.39436,25.752869,11.698825,6329555
3/13/1990,25.693117,25.872372,25.39436,25.39436,11.535954,8682637
3/14/1990,25.543737,25.573614,25.244982,25.39436,11.535954,5220377
3/15/1990,25.483988,25.66324,25.454111,25.573614,11.61739,5573088
3/16/1990,25.752869,25.991875,25.66324,25.961998,11.79382,10770034
3/19/1990,25.842495,26.081501,25.66324,26.051624,11.834538,6724525
3/20/1990,26.021749,26.141253,25.782743,25.81262,11.725966,7747094
3/21/1990,25.932121,25.932121,25.603489,25.633366,11.644541,3545103
3/22/1990,25.573614,25.693117,25.215105,25.454111,11.563109,5022055
3/23/1990,25.334608,25.364485,25.065727,25.095602,11.400243,4809090
3/26/1990,25.215105,25.274857,24.886473,24.886473,11.305243,3504100
3/27/1990,24.76697,25.035851,24.707218,24.976099,11.345958,5536269
3/28/1990,24.916348,25.304731,24.796844,25.304731,11.495247,6092322
3/29/1990,25.334608,25.543737,25.274857,25.334608,11.508819,5917013
3/30/1990,25.424234,25.513863,25.244982,25.364485,11.522388,5966384
4/2/1990,25.125479,25.304731,25.095602,25.304731,11.495247,5432087
4/3/1990,25.334608,25.513863,25.334608,25.483988,11.57668,4394874
4/4/1990,25.483988,25.752869,25.304731,25.454111,11.563109,7180581
4/5/1990,25.513863,25.543737,25.304731,25.364485,11.522388,3633386
4/6/1990,25.39436,25.424234,25.155354,25.304731,11.495247,3147623
4/9/1990,25.244982,25.304731,25.155354,25.215105,11.454529,3275235
4/10/1990,25.155354,25.424234,25.125479,25.304731,11.495247,3911203
4/11/1990,25.364485,25.454111,25.304731,25.424234,11.549534,2699517
4/12/1990,25.603489,25.81262,25.573614,25.603489,11.630967,3855974
4/16/1990,26.29063,26.589388,26.29063,26.499762,12.03811,17241009
4/17/1990,26.410133,26.589388,26.260756,26.559511,12.065259,8009850
4/18/1990,26.499762,26.499762,26.171127,26.260756,11.929541,6405704
4/19/1990,26.171127,26.350382,26.081501,26.081501,11.84811,6391060
4/20/1990,26.141253,26.171127,25.872372,26.141253,11.875251,6930796
4/23/1990,26.051624,26.171127,25.961998,26.141253,11.875251,5649237
4/24/1990,26.201004,26.380259,26.021749,26.021749,11.820969,5466814
4/25/1990,26.111378,26.320507,26.081501,26.141253,11.875251,4909506
4/26/1990,26.260756,26.29063,25.932121,25.991875,11.807399,5783543
4/27/1990,26.051624,26.051624,25.66324,25.66324,11.658111,4107014
4/30/1990,25.573614,26.111378,25.573614,26.051624,11.834538,6748374
5/1/1990,26.171127,26.201004,25.782743,25.81262,11.725966,4879381
5/2/1990,25.81262,26.081501,25.81262,26.081501,11.84811,5090254
5/3/1990,26.171127,26.320507,26.081501,26.111378,11.861679,6981841
5/4/1990,25.961998,26.44001,25.872372,26.410133,12.131758,6327463
5/7/1990,26.410133,26.619265,26.350382,26.410133,12.131758,5460957
5/8/1990,26.410133,26.529636,26.380259,26.469885,12.15921,5190252
5/9/1990,26.469885,26.589388,26.380259,26.589388,12.214099,5083560
5/10/1990,26.619265,26.977772,26.589388,26.858271,12.337625,7586847
5/11/1990,27.157026,27.366158,27.007648,27.246655,12.516025,10657903
5/14/1990,27.276529,27.605164,27.246655,27.306404,12.54348,9667550
5/15/1990,27.216778,27.635038,27.186901,27.635038,12.694438,6217424
5/16/1990,27.54541,27.664913,27.396032,27.575287,12.666986,7370116
5/17/1990,27.69479,27.784416,27.515535,27.754541,12.749331,6370558
5/18/1990,27.69479,27.784416,27.54541,27.575287,12.666986,7406517
5/21/1990,27.515535,28.053299,27.515535,27.963671,12.845398,7261750
5/22/1990,28.083174,28.142925,27.874044,28.142925,12.927746,8090182
5/23/1990,28.083174,28.381931,28.023422,28.381931,13.03753,7125770
5/24/1990,28.381931,28.411806,28.1728,28.381931,13.03753,6047135
5/25/1990,28.11305,28.202677,27.754541,27.784416,12.763051,4806161
5/29/1990,27.963671,28.650812,27.903919,28.620937,13.147309,8201058
5/30/1990,28.680689,29.188576,28.591061,28.889818,13.270831,11953688
5/31/1990,28.620937,28.889818,28.561186,28.680689,13.17476,8329926
6/1/1990,28.800192,28.859943,28.441683,28.561186,13.119874,6451728
6/4/1990,28.561186,28.889818,28.501434,28.770315,13.215937,5432087
6/5/1990,28.800192,29.128824,28.710564,28.859943,13.257109,9840350
6/6/1990,28.770315,29.218451,28.770315,28.830067,13.243384,6458004
6/7/1990,28.979446,29.039198,28.620937,28.830067,13.243384,6223282
6/8/1990,28.889818,28.889818,28.352055,28.381931,13.03753,5988559
6/11/1990,28.352055,28.74044,28.352055,28.650812,13.161038,4525833
6/12/1990,28.710564,28.889818,28.501434,28.74044,13.202215,5758021
6/13/1990,28.800192,29.188576,28.74044,29.009321,13.325725,9376344
6/14/1990,28.979446,29.128824,28.710564,28.889818,13.270831,7105687
6/15/1990,28.770315,28.979446,28.710564,28.770315,13.215937,8836190
6/18/1990,28.74044,28.859943,28.352055,28.352055,13.023808,6242528
6/19/1990,28.411806,28.471558,28.1728,28.381931,13.03753,6048390
6/20/1990,28.381931,28.471558,28.023422,28.202677,12.955186,4230861
6/21/1990,28.202677,28.471558,28.083174,28.471558,13.078698,4189021
6/22/1990,28.441683,28.561186,27.784416,27.784416,12.763051,5021218
6/25/1990,27.874044,28.023422,27.844168,27.874044,12.804231,4712021
6/26/1990,28.11305,28.202677,27.844168,27.903919,12.81795,5248410
6/27/1990,27.933796,28.232553,27.903919,28.202677,12.955186,4818713
6/28/1990,28.262428,28.292303,28.083174,28.11305,12.914019,3363099
6/29/1990,28.11305,28.232553,28.053299,28.083174,12.900296,3571881
7/2/1990,28.083174,28.381931,28.053299,28.32218,13.01008,3832544
7/3/1990,28.352055,28.381931,28.11305,28.11305,12.914019,2443874
7/5/1990,28.083174,28.11305,27.933796,28.053299,12.886569,3555563
7/6/1990,27.993547,28.32218,27.963671,28.202677,12.955186,2964782
7/9/1990,28.232553,28.501434,28.1728,28.441683,13.064979,3835891
7/10/1990,28.501434,28.620937,28.142925,28.142925,12.927746,5204896
7/11/1990,28.232553,28.501434,28.1728,28.471558,13.078698,4288600
7/12/1990,28.441683,28.770315,28.381931,28.680689,13.17476,7265098
7/13/1990,28.830067,29.188576,28.74044,28.919695,13.284555,9018194
7/16/1990,29.158701,29.427582,28.979446,29.248327,13.435519,9334922
7/17/1990,29.278202,29.278202,28.650812,28.859943,13.257109,7052969
7/18/1990,28.889818,29.069073,28.650812,28.650812,13.161038,7046274
7/19/1990,28.591061,28.710564,28.381931,28.680689,13.17476,6007387
7/20/1990,28.710564,28.74044,28.083174,28.11305,12.914019,7357982
7/23/1990,28.142925,28.142925,27.276529,27.69479,12.72188,8967567
7/24/1990,27.69479,27.724665,27.157026,27.425907,12.598372,6441268
7/25/1990,27.366158,27.605164,27.306404,27.425907,12.598372,5709905
7/26/1990,27.396032,27.396032,26.828394,27.037523,12.419969,5735846
7/27/1990,26.947897,26.947897,26.44001,26.619265,12.227837,7724919
7/30/1990,26.469885,26.858271,26.410133,26.798517,12.310174,6195249
7/31/1990,26.858271,26.977772,26.44001,26.649139,12.24155,5729151
8/1/1990,26.738768,26.858271,26.44001,26.679014,12.255275,7155895
8/2/1990,26.051624,26.469885,26.051624,26.230881,12.049419,7818641
8/3/1990,26.111378,26.171127,24.796844,25.842495,11.871015,14849853
8/6/1990,24.826721,24.946224,24.498089,24.826721,11.533475,9560440
8/7/1990,25.005976,25.095602,24.498089,24.617592,11.436322,9358771
8/8/1990,24.617592,24.826721,24.587715,24.647467,11.450204,7886003
8/9/1990,24.737095,24.826721,24.617592,24.677341,11.464081,5287321
8/10/1990,24.677341,24.76697,24.259083,24.378586,11.325293,6060524
8/13/1990,24.259083,24.856598,24.13958,24.796844,11.519596,6622435
8/14/1990,24.76697,25.125479,24.647467,24.946224,11.588988,6928286
8/15/1990,25.125479,25.155354,24.976099,25.095602,11.658386,6338342
8/16/1990,24.916348,25.274857,24.796844,24.796844,11.519596,8499378
8/17/1990,24.617592,24.707218,24.079828,24.229206,11.255895,11048270
8/20/1990,24.378586,24.557838,24.348709,24.438337,11.35305,5183139
8/21/1990,24.049952,24.318834,23.840822,24.020077,11.158747,9999342
8/22/1990,24.079828,24.13958,23.631693,23.661568,10.992193,8255032
8/23/1990,23.123804,23.51219,23.064054,23.153681,10.75625,10156242
8/24/1990,23.542065,24.13958,23.392687,23.990202,11.144869,8533686
8/27/1990,24.617592,24.946224,24.557838,24.946224,11.588988,6590218
8/28/1990,24.826721,24.886473,24.707218,24.76697,11.505716,4050530
8/29/1990,24.737095,24.946224,24.557838,24.826721,11.533475,4789425
8/30/1990,24.826721,24.886473,24.229206,24.318834,11.297535,4519138
8/31/1990,24.288958,24.348709,23.990202,24.348709,11.311415,3704514
9/4/1990,24.13958,24.527964,24.079828,24.498089,11.380813,5022892
9/5/1990,24.587715,24.826721,24.438337,24.498089,11.380813,6077678
9/6/1990,24.587715,24.737095,24.259083,24.468212,11.366925,5635848
9/7/1990,24.348709,25.215105,24.348709,25.215105,11.713903,6839585
9/10/1990,25.454111,25.722992,25.215105,25.304731,11.755541,6733730
9/11/1990,25.424234,25.752869,25.304731,25.693117,11.935974,6017429
9/12/1990,25.902246,25.902246,25.603489,25.782743,11.977603,4991094
9/13/1990,25.752869,25.752869,25.035851,25.095602,11.658386,4506168
9/14/1990,25.065727,25.095602,24.76697,24.946224,11.588988,5638358
9/17/1990,24.916348,25.274857,24.886473,25.125479,11.672266,3744262
9/18/1990,25.155354,25.722992,25.125479,25.633366,11.908216,7109453
9/19/1990,25.782743,26.111378,25.693117,25.902246,12.033121,9159194
9/20/1990,25.842495,26.051624,25.483988,25.782743,11.977603,5077284
9/21/1990,25.722992,25.782743,25.215105,25.513863,11.852695,9252916
9/24/1990,25.39436,25.39436,24.976099,25.095602,11.658386,8341641
9/25/1990,25.155354,25.454111,25.065727,25.424234,11.811055,6465535
9/26/1990,25.454111,25.513863,24.916348,25.185228,11.70002,7298570
9/27/1990,25.274857,25.483988,24.587715,24.946224,11.588988,7067194
9/28/1990,24.647467,25.603489,24.587715,25.424234,11.811055,8263818
10/1/1990,25.603489,26.171127,25.603489,26.051624,12.102516,7745839
10/2/1990,26.171127,26.380259,25.872372,25.872372,12.019248,7920730
10/3/1990,25.872372,26.051624,25.603489,25.66324,11.922094,4609513
10/4/1990,25.66324,25.872372,25.424234,25.782743,11.977603,4861808
10/5/1990,25.454111,26.051624,25.334608,25.872372,12.019248,6568880
10/8/1990,25.991875,26.171127,25.961998,26.171127,12.158042,3771039
10/9/1990,25.902246,25.961998,25.185228,25.185228,11.70002,5935422
10/10/1990,25.244982,25.483988,24.587715,24.737095,11.49184,9449982
10/11/1990,24.796844,24.826721,23.840822,24.13958,11.214256,13028139
10/12/1990,24.318834,24.378586,23.781071,23.960325,11.130986,9657090
10/15/1990,24.049952,24.109703,23.004301,23.721319,11.019951,13059938
10/16/1990,23.751196,23.990202,23.482313,23.751196,11.033838,7071797
10/17/1990,23.781071,24.288958,23.751196,24.079828,11.186495,5565975
10/18/1990,24.378586,25.185228,24.318834,25.185228,11.70002,7809436
10/19/1990,25.155354,26.051624,25.005976,25.722992,11.949847,11090110
10/22/1990,25.722992,25.991875,25.454111,25.752869,11.96373,8026167
10/23/1990,25.66324,25.872372,25.483988,25.513863,11.852695,5316609
10/24/1990,25.513863,26.051624,25.513863,25.961998,12.060875,6775570
10/25/1990,26.051624,26.111378,25.483988,25.842495,12.005363,6660928
10/26/1990,25.66324,25.693117,25.454111,25.543737,11.866577,5213682
10/29/1990,25.454111,25.782743,25.125479,25.334608,11.769421,5496102
10/30/1990,25.364485,25.543737,25.065727,25.424234,11.811055,6857576
10/31/1990,25.454111,25.483988,25.035851,25.215105,11.713903,6077260
11/1/1990,25.185228,25.66324,25.065727,25.633366,11.908216,5162638
11/2/1990,25.633366,25.961998,25.633366,25.902246,12.033121,7490615
11/5/1990,25.66324,25.842495,25.454111,25.782743,12.112845,5057201
11/6/1990,25.782743,26.051624,25.722992,25.782743,12.112845,6667204
11/7/1990,25.81262,25.872372,25.39436,25.454111,11.95845,5860947
11/8/1990,25.454111,25.722992,25.39436,25.693117,12.070741,6774733
11/9/1990,25.932121,26.350382,25.782743,26.350382,12.379525,9515253
11/12/1990,26.499762,27.0674,26.469885,27.007648,12.688312,14825167
11/13/1990,27.007648,27.127151,26.768642,26.768642,12.57602,8918196
11/14/1990,26.888145,27.246655,26.888145,27.127151,12.744455,8237878
11/15/1990,27.0674,27.157026,26.888145,26.91802,12.646209,6442105
11/16/1990,27.007648,27.276529,26.768642,27.157026,12.758484,9496425
11/19/1990,27.276529,27.455784,27.246655,27.425907,12.884805,7785587
11/20/1990,27.425907,27.515535,27.0674,27.097275,12.730412,8369255
11/21/1990,27.0674,27.276529,26.858271,27.276529,12.814631,5493174
11/23/1990,27.216778,27.306404,26.91802,26.91802,12.646209,1947652
11/26/1990,26.768642,27.306404,26.679014,27.216778,12.786558,4876034
11/27/1990,27.216778,27.276529,26.91802,27.127151,12.744455,6407796
11/28/1990,27.007648,27.216778,26.858271,26.858271,12.618133,5519533
11/29/1990,26.888145,26.977772,26.679014,26.768642,12.57602,5002809
11/30/1990,26.679014,27.366158,26.589388,27.157026,12.758484,7549610
12/3/1990,27.366158,27.366158,27.007648,27.097275,12.730412,6569717
12/4/1990,27.097275,27.485661,27.007648,27.425907,12.884805,6099854
12/5/1990,27.276529,27.455784,27.186901,27.396032,12.870777,6211148
12/6/1990,27.69479,27.724665,26.589388,26.649139,12.519878,14182086
12/7/1990,26.649139,26.977772,26.469885,26.888145,12.632164,7988930
12/10/1990,26.828394,27.186901,26.798517,27.097275,12.730412,4911179
12/11/1990,27.007648,27.037523,26.858271,26.977772,12.674279,4175214
12/12/1990,26.977772,27.366158,26.91802,27.336281,12.842706,6158430
12/13/1990,27.336281,27.396032,26.977772,26.977772,12.674279,4573530
12/14/1990,26.768642,26.888145,26.529636,26.589388,12.491804,6004877
12/17/1990,26.499762,26.708891,26.44001,26.649139,12.519878,3995302
12/18/1990,26.649139,27.127151,26.649139,27.127151,12.744455,6764691
12/19/1990,27.007648,27.246655,26.798517,26.947897,12.660243,10308958
12/20/1990,26.828394,27.396032,26.828394,27.186901,12.772531,7932864
12/21/1990,27.246655,27.336281,27.097275,27.216778,12.786558,8721966
12/24/1990,27.216778,27.306404,27.186901,27.216778,12.786558,1427999
12/26/1990,27.246655,27.306404,27.127151,27.127151,12.744455,1660211
12/27/1990,27.0674,27.216778,27.007648,27.157026,12.758484,2987794
12/28/1990,27.157026,27.216778,27.0674,27.097275,12.730412,3046789
12/31/1990,27.097275,27.127151,26.977772,27.007648,12.688312,1930079
1/2/1991,26.977772,27.186901,26.798517,26.798517,12.590065,4341737
1/3/1991,26.858271,27.216778,26.828394,26.888145,12.632164,5470162
1/4/1991,26.947897,27.007648,26.738768,26.798517,12.590065,4540058
1/7/1991,26.619265,26.738768,26.29063,26.350382,12.379525,4976450
1/8/1991,26.380259,26.380259,25.991875,26.051624,12.239164,7177652
1/9/1991,26.230881,26.469885,25.513863,25.543737,12.000562,8694352
1/10/1991,25.722992,25.902246,25.633366,25.902246,12.168994,4025008
1/11/1991,25.782743,25.872372,25.752869,25.842495,12.140924,2546801
1/14/1991,25.543737,25.603489,25.215105,25.513863,11.986524,7307356
1/15/1991,25.543737,25.752869,25.513863,25.693117,12.070741,4887330
1/16/1991,25.633366,26.111378,25.483988,26.081501,12.253205,6614904
1/17/1991,27.485661,27.754541,27.306404,27.664913,12.997102,18118394
1/18/1991,27.54541,28.262428,27.455784,28.11305,13.20763,19215020
1/21/1991,27.903919,28.710564,27.874044,28.591061,13.432205,9211076
1/22/1991,28.531309,28.591061,28.142925,28.202677,13.24974,8216121
1/23/1991,28.1728,28.710564,28.1728,28.501434,13.3901,9250824
1/24/1991,28.680689,29.069073,28.650812,28.919695,13.5866,11887581
1/25/1991,28.94957,29.308079,28.800192,29.308079,13.769064,10213562
1/28/1991,29.278202,29.875717,29.248327,29.696463,13.951521,10369207
1/29/1991,29.666588,29.965343,29.397705,29.756214,13.979599,8155453
1/30/1991,29.815966,30.353727,29.786091,30.353727,14.260313,10561671
1/31/1991,30.264101,30.383604,30.174475,30.293978,14.232235,7189367
2/1/1991,30.234226,30.503107,30.025097,30.323853,14.246277,8029514
2/4/1991,30.174475,30.503107,30.025097,30.443356,14.440133,6498170
2/5/1991,30.413481,30.712236,30.353727,30.712236,14.567677,9108986
2/6/1991,30.62261,31.070745,30.592733,31.040871,14.723549,10123606
2/7/1991,31.070745,31.309752,30.682362,30.712236,14.567677,10593888
2/8/1991,30.801865,31.040871,30.652487,30.951242,14.681042,7329113
2/11/1991,31.040871,31.668261,30.981119,31.638384,15.006979,7804415
2/12/1991,31.429255,31.996893,31.429255,31.72801,15.049484,9926122
2/13/1991,31.638384,32.265774,31.608509,32.176147,15.262044,8049179
2/14/1991,32.235901,32.564533,31.996893,32.265774,15.304563,10398914
2/15/1991,32.385277,32.952915,32.355404,32.833412,15.573809,11459558
2/19/1991,32.803535,33.401051,32.743786,33.341301,15.814711,9531570
2/20/1991,33.042542,33.162045,32.952915,32.952915,15.630494,7757973
2/21/1991,32.982792,33.042542,32.385277,32.385277,15.361244,6550052
2/22/1991,32.415154,32.743786,31.698135,31.847513,15.10617,9975074
2/25/1991,32.086521,32.29565,31.578632,31.937141,15.148688,7927425
2/26/1991,31.72801,31.787764,31.010994,31.010994,14.70938,9318186
2/27/1991,31.070745,31.279877,30.62261,31.279877,14.836926,8540381
2/28/1991,31.369503,31.429255,30.47323,30.77199,14.596016,9031164
3/1/1991,30.652487,31.429255,30.62261,31.309752,14.851091,7774290
3/4/1991,31.369503,31.668261,31.040871,31.220123,14.808584,4977286
3/5/1991,31.220123,32.265774,31.040871,31.907267,15.134507,10392638
3/6/1991,32.116398,32.235901,31.698135,31.757887,15.063655,8497704
3/7/1991,31.72801,31.967016,31.459129,31.668261,15.021139,4989838
3/8/1991,31.817638,31.937141,31.309752,31.369503,14.879441,6209056
3/11/1991,31.070745,31.190248,30.77199,30.861616,14.638535,7549610
3/12/1991,30.801865,30.891491,30.234226,30.353727,14.397623,9024051
3/13/1991,30.353727,30.981119,30.293978,30.861616,14.638535,6294410
3/14/1991,30.891491,31.25,30.234226,30.62261,14.525165,8137462
3/15/1991,30.532984,30.532984,30.174475,30.264101,14.35511,11261236
3/18/1991,30.20435,30.62261,30.174475,30.562859,14.496825,6239599
3/19/1991,28.381931,28.441683,27.485661,27.515535,13.051385,26503966
3/20/1991,27.485661,27.575287,27.127151,27.276529,12.938019,16765706
3/21/1991,27.425907,27.485661,26.529636,26.738768,12.682944,13526035
